id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
21764,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,f98bf33f-4fdf-48ab-9473-29d33dc2414f,C0641172F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mexico,Chiapas,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:36:14",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ab7afa9a-14a2-4ac6-852a-70d673719e7e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21764
21895,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,9c3e8052-de36-4069-be1e-f2778f857b0c,C0657509F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Huánuco,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:14",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f4f060f1-4c99-4562-a22d-9307eda5284a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21895
21900,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,32fddb91-696b-41f7-ab38-1d23278e6204,,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,"M. Lewis",83-490,,,,,,,,,,,,,,,,,,,,,Bolivia,"La Paz",Larecaja,,"Mouth of Rio Vagante on E side, ca. 19 km W of Mapiri.",,-15.38,-68.4,,,,,,,,,750,,,,,,,en,,"2015-03-06 20:59:57",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c560abbb-9c86-4718-b55d-84e1812fc031,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21900
22246,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,7f560165-8619-4f22-a934-2e49bad87d85,C0657502F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Cajamarca,"San Ignacio",,,,,,,,,,,,,,,,,,,,,en,,"2019-01-09 11:58:09",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:40143547-dcd5-42de-b6e8-10501e3b558f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=22246
22349,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,ad59d07d-7b00-442b-9761-510b0c2b52e3,C0657542F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Pastaza,,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-14 12:19:40",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1a7f5ca0-6efa-472d-86f3-e489c644e008,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=22349
23020,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,d1ea8faa-c134-4774-b666-6378e0e98f4a,C0657499F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,"Valle del Cauca",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:10",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4677f8ba-f08f-4cf3-a842-64780e907841,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23020
23118,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,dcce2c04-644a-4b41-9fb1-124680695dcd,C0657514F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Morona-Santiago,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:15",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a9f3ba87-0fa2-4aa0-9a61-2723c57566dd,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23118
24571,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,377268fa-ebcb-4770-a4ae-67dae09fd6f6,C0657512F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:15",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8b1f30ad-6b6f-4615-a578-93ea64ed797b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24571
24590,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,ee8de781-7360-4778-907f-10fd1af36433,C0641183F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Costa Rica",Alajuela,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:36:17",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:79bfb7f7-c6d6-4661-83a5-045f486f815a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24590
24818,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b557adef-faff-4165-87f2-b35d8e35a418,C0641174F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Costa Rica",Puntarenas,Osa,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:36:15",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ebedd570-199e-458b-b560-015eeeee35c9,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24818
25008,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,eb41bb94-bc66-4de8-a9ad-a9ee758b9abb,C0657497F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,Antioquia,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:09",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7b2e4215-8ea1-46d1-b215-a60d5e316fba,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=25008
25792,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,22b09b4a-0dcb-4bbc-8709-f25a624dd441,C0613002F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,"B. H. Warnock",21706,1937-07-06,1937,7,6,187,,1937-7-6,,,,,,,,,,,,,,U.S.A.,Texas,Brewster,,,,,,,,,,,,,,,,,,,,,en,,"2018-10-23 14:48:03",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:363af961-9c34-4afe-aa2b-41a3301b0351,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=25792
30663,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a62b3264-f7c7-4013-b83b-0471252432ab,C0641169F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panama,Coclé,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:36:13",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:19cf66ca-dd92-4dad-931a-5b31c89cc091,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=30663
30987,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,c4ac4809-8dbd-4e8a-a35e-64803e8a97db,C0657498F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,Caquetá,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:10",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4ff848d1-a4af-44c6-8387-a34ad753624b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=30987
31269,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,36eb1367-9daf-4234-a774-5ae6b7b31ae1,C0641181F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Honduras,"Francisco Morazán",,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-14 08:52:26",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4567f5f2-0749-44e2-a4b3-4b40d03961ac,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=31269
31568,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,349066da-3275-4ac3-a36b-4ca8192dc51d,C0657501F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"French Guiana",Cayenne,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:11",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:256b64bf-4c31-4565-b8da-5eaa3f4cc051,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=31568
31571,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,310142c8-4fbc-482b-9eb6-3b72ca6a62d6,C0613004F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,"P. Ponce de León",123,1978-09-10,1978,9,10,253,,1978-9-10,,,,,,,,,,,,,,U.S.A.,Idaho,,,,,,,,,,,,,,,,,,,,,,en,,"2018-10-23 14:50:20",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7953a60a-df3c-4e26-a941-c07478178296,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=31571
32154,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,36bd1183-08ac-4688-b8f9-ee1fb85f7a4c,C0657535F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Tungurahua,Baños,,Baños,,-1.4333,-78.4,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:23",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9125d7a4-35a8-420d-ac9a-b522b90186b1,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=32154
33003,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,c4a98dec-24ec-4cc3-8c8b-f5ed13f1511b,C0657547F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FRENCH GUIANA",,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:28",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7c5d728c-7bc0-46b2-ba8c-7143d71598f2,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=33003
33552,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,2787204a-3ae4-48c8-bde5-0e8f1864428f,C0613005F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,"M. Nee",21703,1981-08-12,1981,8,12,224,,1981-8-12,,,,,,,,,,,,,,U.S.A.,"South Dakota",Custer,,Custer,,43.766651,-103.598806,,,,,,,,,,,,,,,,en,,"2018-10-23 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b01df4d1-be1a-43f7-88a2-8be641ff8750,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=33552
36081,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,48e2230d-fe67-4c8f-ab9f-60f0ad16b120,C0641177F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Costa Rica",Limón,Talamanca,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:36:15",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:519561fe-5a54-41b5-a106-a26b1907f388,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=36081
36534,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,864dea5e-0e95-4233-95dc-ac0415c6808e,C0657527F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Ucayali,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:20",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:218eb9bb-f930-43e1-83d1-fe05828004bc,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=36534
36654,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,46358ef5-8c03-4b13-a7f2-9edc5766e3d3,C0657531F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,Amazonas,,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-14 12:28:46",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:da3c7fa9-9859-4a5f-88ac-ddc1cc7f09bd,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=36654
37553,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,8ddceab1-bc28-49fa-b2de-c743b7f81829,,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,"E. Rodríguez R. & S. Leiva G.",2112,1998-11-14,1998,11,14,318,,1998-11-14,,,,,,,,,,,,,,Peru,Cajamarca,"San Ignacio",,"Caserio Estrella del Oriente, Distrito San José de Lourdes",,-4.83,-78.92,,,,,,,,,1600,1650,,,,,,en,,"2015-03-06 20:59:57",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d87f65ba-d7e2-4d42-9945-46538b3b6f47,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=37553
37755,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e1d804b2-8d61-453c-af73-116b38c96cfb,C0657500F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,Cundinamarca,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:11",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5a75dc43-e408-4321-9f2e-53bdb41070db,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=37755
38927,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,40a94b1f-50cf-4ce1-ad58-edfce8612dd0,,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,"M. Lewis",83-3442C,,,,,,,,,,,,,,,,,,,,,Bolivia,"La Paz",Inquisivi,,"Climbing from Rio Khatu along creek flowing from Laguna nestled below Cerro Chamaquiri, 3 km W of Quime.",,-16.98,-67.25,,,,,,,,,3750,,,,,,,en,,"2015-03-06 20:59:57",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:132cc881-a167-41a1-bb79-fb5bde38a088,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=38927
38959,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,48694a10-1724-4b58-ae9d-f86b128f4a97,C0657519F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLOMBIA,,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:17",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:89328c16-4d8c-4330-b9d5-d0434d95cf35,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=38959
39500,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,2d6764b0-d118-48f2-97d9-d758cbb96519,,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,"B. León",3077,1991-09-14,1991,9,14,257,,1991-9-14,,,,,,,,,,sterile,,,,Peru,Cuzco,,,,,,,,,,,,,,,,,,,,,,en,,"2017-09-29 16:32:49",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c74e43ae-c698-4fae-b1a2-e9be6385e819,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=39500
39643,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,d4f1ff1b-3a98-4cbb-a24d-90650b286687,C0657496F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venezuela,Amazonas,Atures,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:09",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ae0a36e3-c204-4a48-8e1a-4502e2d6cfab,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=39643
40046,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,18849306-e78e-4666-8f3e-8ecf7fab59fc,C0657539F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Morona-Santiago,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:24",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:43c6be33-5de4-4a6a-b8b1-9bd346b51169,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=40046
40742,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,58915c24-350d-4ecf-b392-47271fb068a2,C0641171F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Costa Rica",Puntarenas,Osa,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:36:14",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3d10b575-8e48-47bd-ae9f-e282df8a17b1,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=40742
41870,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b2f92bfa-63b0-4da8-9d9a-d34a3603136a,C0657520F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,Caquetá,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:18",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:472eb9b3-c48e-4ad4-a3fd-28b2ecddfee9,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=41870
42172,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,484c7e49-4eb2-433e-8b23-ffba33594075,,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,"M. Lewis",82-288,,,,,,,,,,,,,,,,,,,,,Bolivia,"La Paz",Larecaja,,"Along the Rio Chalusuyu, a branch of the Rio San Cristobal, 3 km NW of Sorata.",,-16.73,-68.68,,,,,,,,,2450,,,,,,,en,,"2015-03-06 20:59:57",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:72b62178-f3f4-416c-87df-41e6f6fbeb8d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=42172
44498,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,311b3747-77cd-4d04-a728-8be3c28cff38,C0640290F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,"P. A. Pételot",s.n.,1913-07-01,1913,7,1,182,,1913-7-1,,,,,,,,,,,,,,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-17 09:55:34",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c043db84-34ab-4aac-8a37-607060ba4112,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=44498
45157,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,50de05e2-0c8e-4d3f-9744-b5ff4af7355d,,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,"E. Rodríguez R. & S. Leiva G.",2129,1998-11-14,1998,11,14,318,,1998-11-14,,,,,,,,,,,,,,Peru,Cajamarca,"San Ignacio",,"Caserio Estrella del Oriente, Distrito San José de Lourdes",,-4.83,-78.92,,,,,,,,,1600,1650,,,,,,en,,"2015-03-06 20:59:57",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:90fdb623-c754-49d9-9e11-aea3fdb2aca5,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=45157
45747,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,aff3592c-4c6e-478a-af0b-07c1cc03ac63,C0657521F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,Antioquia,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:18",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ac367a92-d6d7-466b-be39-998e4a4c6596,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=45747
45946,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b86dd1b0-82ca-41b4-acfc-bf04ffcd1cfc,C0657529F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,Amazonas,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:21",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e703fafe-e39e-4506-b5ac-8c5f6f9f97c3,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=45946
47681,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e8d6cc60-d4de-4a0a-86c5-b5d9ab426a9a,C0657505F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,Amazonas,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:12",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8ca324a8-9c65-4d5e-9420-2137e6075366,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=47681
47685,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,cc3f5e60-0876-4158-94d6-54c3922a08b7,C0657543F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Azuay,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:26",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e63b511b-661d-446c-ba85-643a1c8da1c0,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=47685
47701,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,6975cf34-4dfe-41ba-81a1-66b28c970834,C0657513F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,3389,"P. Beauv.",Selaginella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Morona-Santiago,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:52:15",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b58ac410-8d8b-4b73-94bd-af7763985f3c,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=47701
